,adminLevel,placeCode,name,placeCodeParent,geom,geometry,properties
20,3,ET040503,Ambo Zuria,ET0405,"{'type': 'MultiPolygon', 'coordinates': [[[[37.7353415740001, 9.34921837100006], [37.664691895, 9.34914515900005], [37.70555025, 9.29947762200004], [37.7015165380001, 9.26706597200007], [37.722848737, 9.24800839300002], [37.7220191690001, 9.15405000300007], [37.6954297460001, 9.11870914200006], [37.702107267, 9.09106905400006], [37.750088115, 9.04906137800003], [37.77375556, 9.04625781800007], [37.797103882, 9.00403126600003], [37.807982801, 9.00814573300005], [37.8677388080001, 8.97135371100006], [37.803980112, 8.96882813900004], [37.7935542700001, 8.94193738500007], [37.8109733680001, 8.89624096600005], [37.842567909, 8.87403133700008], [37.85429242, 8.82222625600002], [37.890602288, 8.82256912200006], [37.9159398690001, 8.80034635100003], [37.9777693180001, 8.83624804100003], [38.0027140350001, 8.89084729500007], [38.0053850950001, 8.92217130900002], [37.9823729450001, 8.95871028400006], [37.9927557560001, 9.01024551900002], [38.0506953820001, 9.04314695900007], [38.0321880110001, 9.07024489600008], [38.007124354, 9.07149012900004], [37.992804672, 9.05780178300006], [37.958806301, 9.08167972400003], [37.9512097730001, 9.10367003500005], [37.9008023310001, 9.11056877800007], [37.865031205, 9.14001271600006], [37.8299396940001, 9.14901937500002], [37.80078711, 9.18194511900003], [37.7797044480001, 9.27173690600006], [37.7485970070001, 9.29080912000006], [37.7353415740001, 9.34921837100006]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.7353415740001, 9.34921837100006], [37.664691895, 9.34914515900005], [37.70555025, 9.29947762200004], [37.7015165380001, 9.26706597200007], [37.722848737, 9.24800839300002], [37.7220191690001, 9.15405000300007], [37.6954297460001, 9.11870914200006], [37.702107267, 9.09106905400006], [37.750088115, 9.04906137800003], [37.77375556, 9.04625781800007], [37.797103882, 9.00403126600003], [37.807982801, 9.00814573300005], [37.8677388080001, 8.97135371100006], [37.803980112, 8.96882813900004], [37.7935542700001, 8.94193738500007], [37.8109733680001, 8.89624096600005], [37.842567909, 8.87403133700008], [37.85429242, 8.82222625600002], [37.890602288, 8.82256912200006], [37.9159398690001, 8.80034635100003], [37.9777693180001, 8.83624804100003], [38.0027140350001, 8.89084729500007], [38.0053850950001, 8.92217130900002], [37.9823729450001, 8.95871028400006], [37.9927557560001, 9.01024551900002], [38.0506953820001, 9.04314695900007], [38.0321880110001, 9.07024489600008], [38.007124354, 9.07149012900004], [37.992804672, 9.05780178300006], [37.958806301, 9.08167972400003], [37.9512097730001, 9.10367003500005], [37.9008023310001, 9.11056877800007], [37.865031205, 9.14001271600006], [37.8299396940001, 9.14901937500002], [37.80078711, 9.18194511900003], [37.7797044480001, 9.27173690600006], [37.7485970070001, 9.29080912000006], [37.7353415740001, 9.34921837100006]]]]}","{'placeCode': 'ET040503', 'placeCodeParent': 'ET0405', 'name': 'Ambo Zuria', 'adminLevel': 3}"
21,3,ET070801,Anderacha,ET0708,"{'type': 'MultiPolygon', 'coordinates': [[[[35.591544738, 7.80874236600005], [35.5546303580001, 7.82021333400007], [35.520725584, 7.89560673100004], [35.4597309370001, 7.87251571700006], [35.4385360380001, 7.88060659700005], [35.400578841, 7.82957368200005], [35.358051522, 7.84299441800005], [35.3420295870001, 7.82136886900003], [35.340877649, 7.77661067800005], [35.289671508, 7.74721584000002], [35.289013352, 7.71731070400006], [35.341716665, 7.66247850300005], [35.3887693820001, 7.63579459500005], [35.39084705, 7.67313565100005], [35.4319362350001, 7.66563142800004], [35.4704708300001, 7.58887418100005], [35.4937053740001, 7.57032957000007], [35.540583407, 7.55513839300005], [35.5756781640001, 7.60176957700003], [35.5639527170001, 7.64115055100007], [35.5700922180001, 7.67384701600002], [35.6006843110001, 7.69322582400002], [35.580222522, 7.71814400900007], [35.6018081660001, 7.77292845500006], [35.591544738, 7.80874236600005]], [[35.4658243210001, 7.74145732000005], [35.479122777, 7.73571597600005], [35.475788789, 7.73129978300005], [35.471451137, 7.73565296400005], [35.464982852, 7.73640775100006], [35.4658243210001, 7.74145732000005]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[35.591544738, 7.80874236600005], [35.5546303580001, 7.82021333400007], [35.520725584, 7.89560673100004], [35.4597309370001, 7.87251571700006], [35.4385360380001, 7.88060659700005], [35.400578841, 7.82957368200005], [35.358051522, 7.84299441800005], [35.3420295870001, 7.82136886900003], [35.340877649, 7.77661067800005], [35.289671508, 7.74721584000002], [35.289013352, 7.71731070400006], [35.341716665, 7.66247850300005], [35.3887693820001, 7.63579459500005], [35.39084705, 7.67313565100005], [35.4319362350001, 7.66563142800004], [35.4704708300001, 7.58887418100005], [35.4937053740001, 7.57032957000007], [35.540583407, 7.55513839300005], [35.5756781640001, 7.60176957700003], [35.5639527170001, 7.64115055100007], [35.5700922180001, 7.67384701600002], [35.6006843110001, 7.69322582400002], [35.580222522, 7.71814400900007], [35.6018081660001, 7.77292845500006], [35.591544738, 7.80874236600005]], [[35.4658243210001, 7.74145732000005], [35.479122777, 7.73571597600005], [35.475788789, 7.73129978300005], [35.471451137, 7.73565296400005], [35.464982852, 7.73640775100006], [35.4658243210001, 7.74145732000005]]]]}","{'placeCode': 'ET070801', 'placeCodeParent': 'ET0708', 'name': 'Anderacha', 'adminLevel': 3}"
22,3,ET071021,Arba Minch town,ET0710,"{'type': 'MultiPolygon', 'coordinates': [[[[37.5382734300001, 5.99233075400002], [37.56858844, 6.03431716600005], [37.5541078360001, 6.06288859800003], [37.530091354, 6.00981179300004], [37.5382734300001, 5.99233075400002]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.5382734300001, 5.99233075400002], [37.56858844, 6.03431716600005], [37.5541078360001, 6.06288859800003], [37.530091354, 6.00981179300004], [37.5382734300001, 5.99233075400002]]]]}","{'placeCode': 'ET071021', 'placeCodeParent': 'ET0710', 'name': 'Arba Minch town', 'adminLevel': 3}"
23,3,ET041904,Ababo,ET0419,"{'type': 'MultiPolygon', 'coordinates': [[[[37.3924455580001, 10.0463595910001], [37.3569831740001, 10.040231712], [37.3450407670001, 10.006208327], [37.356513691, 9.99605236600007], [37.3718696930001, 9.98831095600002], [37.4136182450001, 9.91847522500007], [37.4162825350001, 9.85586553800005], [37.427492914, 9.82161656400007], [37.4796248920001, 9.80429685700005], [37.482885502, 9.75546529800005], [37.476741157, 9.68501519100005], [37.43588119, 9.66756091800005], [37.437831223, 9.61580595200007], [37.4619673990001, 9.58778340300006], [37.546921426, 9.59700099600008], [37.5608476290001, 9.56433413800005], [37.6180225700001, 9.58882557800007], [37.62913145, 9.62219677600007], [37.616302208, 9.67123172800007], [37.642132615, 9.75121887300003], [37.632740772, 9.79207361400006], [37.636284776, 9.83143175200007], [37.669121203, 9.86017502900006], [37.618226764, 9.89388954000003], [37.5869342, 9.93939792200007], [37.552929056, 9.95855465600005], [37.529236929, 9.99617677300006], [37.4757492950001, 10.0149389750001], [37.4444695940001, 10.014559267], [37.3924455580001, 10.0463595910001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.3924455580001, 10.0463595910001], [37.3569831740001, 10.040231712], [37.3450407670001, 10.006208327], [37.356513691, 9.99605236600007], [37.3718696930001, 9.98831095600002], [37.4136182450001, 9.91847522500007], [37.4162825350001, 9.85586553800005], [37.427492914, 9.82161656400007], [37.4796248920001, 9.80429685700005], [37.482885502, 9.75546529800005], [37.476741157, 9.68501519100005], [37.43588119, 9.66756091800005], [37.437831223, 9.61580595200007], [37.4619673990001, 9.58778340300006], [37.546921426, 9.59700099600008], [37.5608476290001, 9.56433413800005], [37.6180225700001, 9.58882557800007], [37.62913145, 9.62219677600007], [37.616302208, 9.67123172800007], [37.642132615, 9.75121887300003], [37.632740772, 9.79207361400006], [37.636284776, 9.83143175200007], [37.669121203, 9.86017502900006], [37.618226764, 9.89388954000003], [37.5869342, 9.93939792200007], [37.552929056, 9.95855465600005], [37.529236929, 9.99617677300006], [37.4757492950001, 10.0149389750001], [37.4444695940001, 10.014559267], [37.3924455580001, 10.0463595910001]]]]}","{'placeCode': 'ET041904', 'placeCodeParent': 'ET0419', 'name': 'Ababo', 'adminLevel': 3}"
24,3,ET130108,Aboker,ET1301,"{'type': 'MultiPolygon', 'coordinates': [[[[42.1238532400001, 9.34799566500004], [42.095709098, 9.34455924200006], [42.0903797390001, 9.33668212300006], [42.1337075540001, 9.32293552300007], [42.1238532400001, 9.34799566500004]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[42.1238532400001, 9.34799566500004], [42.095709098, 9.34455924200006], [42.0903797390001, 9.33668212300006], [42.1337075540001, 9.32293552300007], [42.1238532400001, 9.34799566500004]]]]}","{'placeCode': 'ET130108', 'placeCodeParent': 'ET1301', 'name': 'Aboker', 'adminLevel': 3}"
25,3,ET030101,Addi Arekay,ET0301,"{'type': 'MultiPolygon', 'coordinates': [[[[37.7760370890001, 13.6330016100001], [37.746628007, 13.5793244760001], [37.7270270120001, 13.5634218970001], [37.691214878, 13.4818954030001], [37.7320258390001, 13.4535410390001], [37.7235148410001, 13.422425908], [37.6997095020001, 13.400752465], [37.730242618, 13.3275685350001], [37.7852528430001, 13.326928831], [37.808762906, 13.289460487], [37.8963400850001, 13.273899682], [37.9253015350001, 13.2967014180001], [37.939601687, 13.271428105], [37.9209200020001, 13.250844396], [37.9264775940001, 13.2123338260001], [37.9556231660001, 13.2024549870001], [37.9775536550001, 13.218643243], [38.041857345, 13.202505171], [38.076774184, 13.2342835360001], [38.136878086, 13.238752031], [38.1656511940001, 13.2224361730001], [38.2289636690001, 13.2011860970001], [38.241183543, 13.229022141], [38.220647453, 13.270477113], [38.191529411, 13.264548742], [38.180688483, 13.3205549940001], [38.1989182140001, 13.344361287], [38.2602499540001, 13.350364621], [38.2568327760001, 13.413371593], [38.216537112, 13.4398360340001], [38.2363970370001, 13.461540212], [38.229524112, 13.490448676], [38.200897636, 13.4801383990001], [38.173720255, 13.493443966], [38.1451927480001, 13.471678589], [38.1153218800001, 13.494262651], [38.059441012, 13.4671918670001], [38.0207294730001, 13.4812569690001], [38.008103955, 13.5008289800001], [37.9683889240001, 13.4936938650001], [37.9464873840001, 13.466415086], [37.904101473, 13.447048974], [37.8664001940001, 13.475127249], [37.816905536, 13.4631755240001], [37.8090059630001, 13.5190938810001], [37.792659305, 13.520614519], [37.769024663, 13.562598913], [37.78414945, 13.5877192520001], [37.7760370890001, 13.6330016100001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.7760370890001, 13.6330016100001], [37.746628007, 13.5793244760001], [37.7270270120001, 13.5634218970001], [37.691214878, 13.4818954030001], [37.7320258390001, 13.4535410390001], [37.7235148410001, 13.422425908], [37.6997095020001, 13.400752465], [37.730242618, 13.3275685350001], [37.7852528430001, 13.326928831], [37.808762906, 13.289460487], [37.8963400850001, 13.273899682], [37.9253015350001, 13.2967014180001], [37.939601687, 13.271428105], [37.9209200020001, 13.250844396], [37.9264775940001, 13.2123338260001], [37.9556231660001, 13.2024549870001], [37.9775536550001, 13.218643243], [38.041857345, 13.202505171], [38.076774184, 13.2342835360001], [38.136878086, 13.238752031], [38.1656511940001, 13.2224361730001], [38.2289636690001, 13.2011860970001], [38.241183543, 13.229022141], [38.220647453, 13.270477113], [38.191529411, 13.264548742], [38.180688483, 13.3205549940001], [38.1989182140001, 13.344361287], [38.2602499540001, 13.350364621], [38.2568327760001, 13.413371593], [38.216537112, 13.4398360340001], [38.2363970370001, 13.461540212], [38.229524112, 13.490448676], [38.200897636, 13.4801383990001], [38.173720255, 13.493443966], [38.1451927480001, 13.471678589], [38.1153218800001, 13.494262651], [38.059441012, 13.4671918670001], [38.0207294730001, 13.4812569690001], [38.008103955, 13.5008289800001], [37.9683889240001, 13.4936938650001], [37.9464873840001, 13.466415086], [37.904101473, 13.447048974], [37.8664001940001, 13.475127249], [37.816905536, 13.4631755240001], [37.8090059630001, 13.5190938810001], [37.792659305, 13.520614519], [37.769024663, 13.562598913], [37.78414945, 13.5877192520001], [37.7760370890001, 13.6330016100001]]]]}","{'placeCode': 'ET030101', 'placeCodeParent': 'ET0301', 'name': 'Addi Arekay', 'adminLevel': 3}"
26,3,ET010308,Adigrat town,ET0103,"{'type': 'MultiPolygon', 'coordinates': [[[[39.4716899360001, 14.3008115120001], [39.4421909450001, 14.2756286000001], [39.476043518, 14.2479828640001], [39.49143172, 14.2818954860001], [39.4716899360001, 14.3008115120001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.4716899360001, 14.3008115120001], [39.4421909450001, 14.2756286000001], [39.476043518, 14.2479828640001], [39.49143172, 14.2818954860001], [39.4716899360001, 14.3008115120001]]]]}","{'placeCode': 'ET010308', 'placeCodeParent': 'ET0103', 'name': 'Adigrat town', 'adminLevel': 3}"
27,3,ET041482,Aga Wayu,ET0414,"{'type': 'MultiPolygon', 'coordinates': [[[[38.9737759600001, 5.60383859500007], [38.9381004090001, 5.63273673700007], [38.8625764670001, 5.62929792200003], [38.8657323150001, 5.57821088800006], [38.838922407, 5.55703724100005], [38.820934982, 5.56726813600005], [38.820407453, 5.62942541200005], [38.761946037, 5.64011475400002], [38.7415273240001, 5.60772142900004], [38.7543728140001, 5.57273726500006], [38.7496107420001, 5.49961323000002], [38.7154617940001, 5.47212981600006], [38.7160506230001, 5.44847067300003], [38.739694188, 5.38389562500004], [38.7678460390001, 5.36903030900004], [38.7883173010001, 5.32693240300006], [38.7970174490001, 5.32583542300006], [38.8363630870001, 5.29974040000008], [38.8482630400001, 5.25718028600005], [38.874644715, 5.27113233100005], [38.876461686, 5.33984870200004], [38.884147806, 5.35792368100005], [38.8824464300001, 5.44000761000007], [38.8520745120001, 5.50229242100005], [38.929694199, 5.52564923400007], [38.948834993, 5.50703161700005], [38.986927225, 5.51041483800003], [38.9737759600001, 5.60383859500007]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[38.9737759600001, 5.60383859500007], [38.9381004090001, 5.63273673700007], [38.8625764670001, 5.62929792200003], [38.8657323150001, 5.57821088800006], [38.838922407, 5.55703724100005], [38.820934982, 5.56726813600005], [38.820407453, 5.62942541200005], [38.761946037, 5.64011475400002], [38.7415273240001, 5.60772142900004], [38.7543728140001, 5.57273726500006], [38.7496107420001, 5.49961323000002], [38.7154617940001, 5.47212981600006], [38.7160506230001, 5.44847067300003], [38.739694188, 5.38389562500004], [38.7678460390001, 5.36903030900004], [38.7883173010001, 5.32693240300006], [38.7970174490001, 5.32583542300006], [38.8363630870001, 5.29974040000008], [38.8482630400001, 5.25718028600005], [38.874644715, 5.27113233100005], [38.876461686, 5.33984870200004], [38.884147806, 5.35792368100005], [38.8824464300001, 5.44000761000007], [38.8520745120001, 5.50229242100005], [38.929694199, 5.52564923400007], [38.948834993, 5.50703161700005], [38.986927225, 5.51041483800003], [38.9737759600001, 5.60383859500007]]]]}","{'placeCode': 'ET041482', 'placeCodeParent': 'ET0414', 'name': 'Aga Wayu', 'adminLevel': 3}"
28,3,ET010411,Alamata town,ET0104,"{'type': 'MultiPolygon', 'coordinates': [[[[39.574903068, 12.437508947], [39.556054584, 12.428756987], [39.544614858, 12.4047627460001], [39.5699049950001, 12.4014299310001], [39.574903068, 12.437508947]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[39.574903068, 12.437508947], [39.556054584, 12.428756987], [39.544614858, 12.4047627460001], [39.5699049950001, 12.4014299310001], [39.574903068, 12.437508947]]]]}","{'placeCode': 'ET010411', 'placeCodeParent': 'ET0104', 'name': 'Alamata town', 'adminLevel': 3}"
29,3,ET031115,Alfa,ET0311,"{'type': 'MultiPolygon', 'coordinates': [[[[37.0028486900001, 12.0389857710001], [36.9639228840001, 12.029818646], [36.8805219290001, 12.100290956], [36.826238582, 12.1079986250001], [36.7968949780001, 12.097692539], [36.772815216, 12.1125166580001], [36.767692056, 12.1441815380001], [36.734699043, 12.1603290910001], [36.693577013, 12.140207263], [36.633765544, 12.133950429], [36.5612267770001, 12.0926147110001], [36.4931242270001, 12.1067827680001], [36.4727754130001, 12.0696388210001], [36.4182350410001, 12.0158988480001], [36.4927625550001, 11.9887754530001], [36.545347689, 11.979343563], [36.570228065, 11.9613901700001], [36.523273503, 11.9288002230001], [36.568056158, 11.8999750290001], [36.6047401430001, 11.8580181030001], [36.616140531, 11.8141215790001], [36.5745835760001, 11.776472315], [36.6097844070001, 11.763380845], [36.636198419, 11.7303571480001], [36.6599354260001, 11.7308059910001], [36.6621638190001, 11.6641678280001], [36.65486994, 11.641566427], [36.6563906640001, 11.6424395720001], [36.7115490730001, 11.6873188500001], [36.7892174150001, 11.6766415280001], [36.8475554290001, 11.7434669080001], [36.884282478, 11.7578502420001], [36.860598958, 11.788951716], [36.8709077240001, 11.8431681430001], [36.9065402620001, 11.862851446], [36.9480177890001, 11.8679381970001], [36.994694678, 11.9069980250001], [37.0231862950001, 11.935196589], [37.023007562, 12.0132057060001], [37.0028486900001, 12.0389857710001]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[37.0028486900001, 12.0389857710001], [36.9639228840001, 12.029818646], [36.8805219290001, 12.100290956], [36.826238582, 12.1079986250001], [36.7968949780001, 12.097692539], [36.772815216, 12.1125166580001], [36.767692056, 12.1441815380001], [36.734699043, 12.1603290910001], [36.693577013, 12.140207263], [36.633765544, 12.133950429], [36.5612267770001, 12.0926147110001], [36.4931242270001, 12.1067827680001], [36.4727754130001, 12.0696388210001], [36.4182350410001, 12.0158988480001], [36.4927625550001, 11.9887754530001], [36.545347689, 11.979343563], [36.570228065, 11.9613901700001], [36.523273503, 11.9288002230001], [36.568056158, 11.8999750290001], [36.6047401430001, 11.8580181030001], [36.616140531, 11.8141215790001], [36.5745835760001, 11.776472315], [36.6097844070001, 11.763380845], [36.636198419, 11.7303571480001], [36.6599354260001, 11.7308059910001], [36.6621638190001, 11.6641678280001], [36.65486994, 11.641566427], [36.6563906640001, 11.6424395720001], [36.7115490730001, 11.6873188500001], [36.7892174150001, 11.6766415280001], [36.8475554290001, 11.7434669080001], [36.884282478, 11.7578502420001], [36.860598958, 11.788951716], [36.8709077240001, 11.8431681430001], [36.9065402620001, 11.862851446], [36.9480177890001, 11.8679381970001], [36.994694678, 11.9069980250001], [37.0231862950001, 11.935196589], [37.023007562, 12.0132057060001], [37.0028486900001, 12.0389857710001]]]]}","{'placeCode': 'ET031115', 'placeCodeParent': 'ET0311', 'name': 'Alfa', 'adminLevel': 3}"
30,3,ET130107,Amir Nur,ET1301,"{'type': 'MultiPolygon', 'coordinates': [[[[42.196939, 9.29987981700003], [42.1739431290001, 9.32806538200003], [42.155296659, 9.31180067500003], [42.148884996, 9.30044348000007], [42.196939, 9.29987981700003]]]]}","{'type': 'MultiPolygon', 'coordinates': [[[[42.196939, 9.29987981700003], [42.1739431290001, 9.32806538200003], [42.155296659, 9.31180067500003], [42.148884996, 9.30044348000007], [42.196939, 9.29987981700003]]]]}","{'placeCode': 'ET130107', 'placeCodeParent': 'ET1301', 'name': 'Amir Nur', 'adminLevel': 3}"
